16.40	4.0924	9.01400E+3
16.50	4.1091	9.02200E+3
16.60	4.1257	9.03000E+3
16.70	4.1423	9.03800E+3
16.80	4.1589	9.04400E+3
16.90	4.1755	9.04900E+3
17.00	4.1922	9.05700E+3
17.10	4.2089	9.06700E+3
17.20	4.2256	9.07300E+3
17.30	4.2423	9.07900E+3
17.40	4.2590	9.08700E+3
17.50	4.2757	9.09400E+3
17.60	4.2925	9.10200E+3
17.70	4.3092	9.10800E+3
17.80	4.3259	9.11500E+3
17.90	4.3425	9.12000E+3
18.00	4.3591	9.12600E+3
18.10	4.3757	9.13400E+3
18.20	4.3923	9.14100E+3
18.30	4.4089	9.14700E+3
18.40	4.4255	9.15100E+3
18.50	4.4421	9.15800E+3
18.60	4.4588	9.16500E+3
18.70	4.4755	9.17200E+3
18.80	4.4922	9.17800E+3
18.90	4.5090	9.18400E+3
19.00	4.5258	9.19200E+3
19.10	4.5426	9.20000E+3
19.20	4.5593	9.20500E+3
19.30	4.5761	9.21100E+3
19.40	4.5928	9.21700E+3
19.50	4.6094	9.22100E+3
19.60	4.6261	9.22700E+3
19.70	4.6427	9.23300E+3
19.80	4.6592	9.23900E+3
19.90	4.6758	9.24400E+3
20.00	4.6923	9.24900E+3
20.10	4.7089	9.25700E+3
20.20	4.7255	9.26400E+3
20.30	4.7421	9.26800E+3
20.40	4.7588	9.27400E+3
20.50	4.7754	9.28000E+3
20.60	4.7921	9.28600E+3
20.70	4.8087	9.29100E+3
20.80	4.8254	9.29800E+3
20.90	4.8421	9.30500E+3
21.00	4.8588	9.31100E+3
21.10	4.8755	9.31700E+3
21.20	4.8921	9.32100E+3
21.30	4.9087	9.32600E+3
21.40	4.9253	9.33000E+3
21.50	4.9420	9.33700E+3
21.60	4.9638	9.34300E+3
21.70	4.9752	9.34400E+3
21.80	4.9919	9.34800E+3
21.90	5.0085	9.35400E+3
22.00	5.0252	9.36100E+3
22.10	5.0418	9.36600E+3
22.20	5.0584	9.37200E+3
22.30	5.0751	9.37700E+3
22.40	5.0917	9.38300E+3
22.50	5.1084	9.38900E+3
22.60	5.1251	9.39100E+3
22.70	5.1417	9.39700E+3
22.80	5.1584	9.40500E+3
22.90	5.1751	9.40900E+3
23.00	5.1917	9.41300E+3
23.10	5.2085	9.41800E+3
23.20	5.2251	9.42200E+3
23.30	5.2418	9.42700E+3
23.40	5.2585	9.43100E+3
23.50	5.2751	9.43600E+3
23.60	5.2919	9.44200E+3
23.70	5.3085	9.44300E+3
23.80	5.3251	9.44700E+3
23.90	5.3417	9.45500E+3
