0,1.03e+02
0.0235,2.47e+02
0.082799999999999999,6.75e+02
0.1759,3.46e+03
0.2157,5.34e+03
0.23549999999999999,6.56e+03
0.29249999999999998,1.05e+04
0.31240000000000001,1.20e+04
0.33239999999999997,1.36e+04
0.35299999999999998,1.54e+04
0.4128,2.05e+04
0.43290000000000001,2.22e+04
0.45300000000000001,2.39e+04
0.47320000000000001,2.55e+04
0.49349999999999999,2.69e+04
0.51449999999999996,2.81e+04
0.53480000000000005,2.91e+04
0.55520000000000003,2.98e+04
0.5756,3.03e+04
0.59589999999999999,3.08e+04
0.65680000000000005,3.16e+04
0.67779999999999996,3.18e+04
0.69810000000000005,3.21e+04
0.71860000000000002,3.23e+04
0.73909999999999998,3.25e+04
0.75970000000000004,3.27e+04
0.7802,3.29e+04
0.80069999999999997,3.31e+04
0.82130000000000003,3.33e+04
0.84199999999999997,3.35e+04
0.8629,3.36e+04
0.88339999999999996,3.38e+04
0.90380000000000005,3.40e+04
0.92430000000000001,3.42e+04
0.96509999999999996,3.45e+04
0.9859,3.47e+04
1.0065999999999999,3.49e+04
1.0279,3.51e+04
1.0487,3.52e+04
1.0693999999999999,3.54e+04
1.0902000000000001,3.56e+04
1.1108,3.58e+04
1.1315,3.59e+04
1.1520999999999999,3.61e+04
1.1728000000000001,3.63e+04
1.1942999999999999,3.64e+04
1.2149000000000001,3.66e+04
1.2356,3.68e+04
1.2564,3.69e+04
1.2770999999999999,3.71e+04
1.2978000000000001,3.73e+04
1.3185,3.74e+04
1.3392999999999999,3.76e+04
1.3605,3.78e+04
1.3811,3.79e+04
1.4016999999999999,3.81e+04
1.4222999999999999,3.82e+04
1.4630000000000001,3.85e+04
1.4837,3.87e+04
1.5044999999999999,3.89e+04
1.5258,3.90e+04
1.5465,3.92e+04
1.5671999999999999,3.93e+04
1.5906,3.95e+04
1.6113,3.97e+04
1.6317999999999999,3.98e+04
1.6525000000000001,4.00e+04
1.6731,4.01e+04
1.6943999999999999,4.03e+04
1.7150000000000001,4.04e+04
1.7358,4.06e+04
1.7565,4.07e+04
1.7773000000000001,4.09e+04
1.7979000000000001,4.10e+04
1.8187,4.12e+04
1.8393999999999999,4.13e+04
1.8607,4.15e+04
1.8813,4.16e+04
1.9018999999999999,4.18e+04
1.9225000000000001,4.19e+04
1.9432,4.21e+04
1.9639,4.22e+04
1.9845999999999999,4.24e+04
2.0053000000000001,4.25e+04
2.0266000000000002,4.27e+04
2.0472999999999999,4.28e+04
2.0678999999999998,4.30e+04
2.0886,4.31e+04
2.1093000000000002,4.33e+04
2.1297999999999999,4.34e+04
2.1503999999999999,4.35e+04
2.1711,4.37e+04
2.1924000000000001,4.38e+04
2.2130999999999998,4.40e+04
2.2338,4.41e+04
2.2747000000000002,4.44e+04
2.2953999999999999,4.45e+04
2.3161,4.47e+04
2.3369,4.48e+04
2.3582000000000001,4.50e+04
2.3788,4.51e+04
2.3995000000000002,4.52e+04
2.4201000000000001,4.54e+04
2.4407999999999999,4.55e+04
2.4615,4.57e+04
2.4823,4.58e+04
2.5030999999999999,4.60e+04
2.5246,4.61e+04
2.5453999999999999,4.62e+04
2.5661,4.64e+04
2.5868000000000002,4.65e+04
2.6074999999999999,4.66e+04
2.6282000000000001,4.68e+04
2.6488999999999998,4.69e+04
2.6694,4.71e+04
2.6907000000000001,4.72e+04
2.7113,4.73e+04
2.7321,4.75e+04
2.7528000000000001,4.76e+04
2.7734000000000001,4.77e+04
2.7940999999999998,4.79e+04
2.8148,4.80e+04
2.8355999999999999,4.82e+04
2.8569,4.83e+04
2.8776000000000002,4.84e+04
2.8980999999999999,4.86e+04
2.9188000000000001,4.87e+04
2.9394,4.88e+04
2.9601000000000002,4.90e+04
2.9807999999999999,4.91e+04
3.0015999999999998,4.92e+04
3.0228999999999999,4.94e+04
3.0436000000000001,4.95e+04
3.0642999999999998,4.97e+04
3.085,4.98e+04
3.1057000000000001,5.00e+04
3.1261999999999999,5.01e+04
3.1469,5.02e+04
3.1676000000000002,5.04e+04
3.1890999999999998,5.05e+04
3.2099000000000002,5.07e+04
3.2305999999999999,5.08e+04
3.2513000000000001,5.10e+04
3.2719,5.11e+04
3.2926000000000002,5.12e+04
3.3132999999999999,5.14e+04
3.3338999999999999,5.15e+04
3.3552,5.17e+04
3.3757000000000001,5.18e+04
3.3963000000000001,5.19e+04
3.4169999999999998,5.21e+04
3.4376000000000002,5.22e+04
3.4582999999999999,5.23e+04
3.4994999999999998,5.26e+04
3.5207999999999999,5.28e+04
3.5415000000000001,5.29e+04
3.5621999999999998,5.30e+04
3.5829,5.32e+04
3.6036999999999999,5.33e+04
3.6244000000000001,5.35e+04
3.645,5.36e+04
3.6657000000000002,5.38e+04
3.6869999999999998,5.39e+04
3.7077,5.41e+04
3.7284000000000002,5.42e+04
3.7490999999999999,5.43e+04
3.7698,5.45e+04
3.7904,5.46e+04
3.8111000000000002,5.48e+04
3.8317999999999999,5.49e+04
3.8531,5.51e+04
3.8738000000000001,5.52e+04
3.8944000000000001,5.54e+04
3.915,5.55e+04
3.9357000000000002,5.57e+04
3.9563000000000001,5.58e+04
3.9769999999999999,5.59e+04
3.9977,5.61e+04
4.0190000000000001,5.62e+04
4.0396000000000001,5.64e+04
4.0602999999999998,5.65e+04
4.0808999999999997,5.67e+04
4.1016000000000004,5.68e+04
4.1220999999999997,5.70e+04
4.1428000000000003,5.71e+04
4.1635,5.73e+04
4.1848000000000001,5.74e+04
4.2054999999999998,5.76e+04
4.2262000000000004,5.77e+04
4.2469000000000001,5.79e+04
