20.4	4.5581	60180.00
20.5	4.5787	60326.00
20.6	4.624	60678.00
20.7	4.6446	60830.00
20.8	4.6652	60990.00
20.9	4.6865	61152.00
21	4.7071	61313.00
21.1	4.7278	61473.00
21.2	4.7485	61638.00
21.3	4.7692	61793.00
21.4	4.7898	61956.00
21.5	4.8105	62196.00
21.6	4.8313	62291.00
21.7	4.8526	62469.00
21.8	4.8733	62637.00
21.9	4.8939	62797.00
22	4.9146	62959.00
22.1	4.9352	63123.00
22.2	4.9559	63281.00
22.3	4.9766	63444.00
22.4	4.9973	63609.00
22.5	5.0186	63774.00
22.6	5.0393	63942.00
22.7	5.0599	64113.00
22.8	5.0805	64278.00
22.9	5.1013	64455.00
23	5.1218	64626.00
23.1	5.1423	64798.00
23.2	5.1629	64965.00
23.3	5.1842	65153.00
23.4	5.2048	65320.00
23.5	5.2255	65494.00
23.6	5.2461	65669.00
23.7	5.2668	65848.00
23.8	5.2875	66019.00
23.9	5.3083	66202.00
24	5.3291	66386.00
24.1	5.3504	66651.00
24.2	5.371	66765.00
24.3	5.3916	66942.00
24.4	5.4403	67361.00
24.5	5.461	67541.00
24.6	5.4818	67726.00
24.7	5.5027	67905.00
24.8	5.5242	68106.00
24.9	5.5449	68281.00
25	5.5656	68467.00
25.1	5.5863	68651.00
25.2	5.6069	68836.00
25.3	5.6275	69016.00
25.4	5.6481	69203.00
25.5	5.6687	69392.00
25.6	5.6899	69580.00
25.7	5.7105	69771.00
25.8	5.7312	69966.00
25.9	5.7519	70148.00
26	5.7725	70342.00
26.1	5.7931	70540.00
26.2	5.8138	70738.00
26.3	5.8346	70928.00
26.4	5.8559	71141.00
26.5	5.8765	71341.00
26.6	5.8971	71715.00
26.7	5.9173	71778.00
26.8	5.938	71945.00
26.9	5.9587	72152.00
27	5.9795	72359.00
27.1	6.0002	72566.00
27.2	6.0215	72775.00
27.3	6.0423	72979.00
27.4	6.063	73183.00
27.5	6.0838	73381.00
27.6	6.1045	73590.00
27.7	6.125	73798.00
27.8	6.1457	73997.00
27.9	6.1664	74211.00
28	6.1877	74435.00
28.1	6.2084	74639.00
28.2	6.2291	74853.00
28.3	6.2498	75061.00
28.4	6.2704	75267.00
28.5	6.2911	75467.00
